"srno","id","name","url","address","locality","city","city_id","latitude","longitude","locality_verbose","cuisines","average_cost_for_two","price_range","currency","aggregate_rating","rating_text","rating_color","votes","has_fake_reviews","has_online_delivery","is_table_reservation_supported","has_table_booking"
"26","2400356","Domino's Pizza","https://www.zomato.com/allahabad/dominos-pizza-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4546356500","81.8345421700","Civil Lines, Allahabad","Pizza, Fast Food","700","3","Rs.","3.9","Good","9ACD32","506","0","0","0","0"
"27","2400005","Kamdhenu","https://www.zomato.com/allahabad/kamdhenu-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Elgin Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4532250000","81.8329060000","Civil Lines, Allahabad","Mithai","400","2","Rs.","4.1","Very Good","5BA829","149","0","1","0","0"
"28","2400194","El Chico Pastry Shop","https://www.zomato.com/allahabad/el-chico-pastry-shop-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","24, Mahatma Gandhi Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4505757042","81.8337035179","Civil Lines, Allahabad","Desserts","300","2","Rs.","4.3","Very Good","5BA829","77","0","1","0","0"
"29","18707628","Baba Biryani","https://www.zomato.com/allahabad/baba-biryani-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","26, Tashkent Marg, Madhopur, Allahabad","Civil Lines","Allahabad","24","25.4554270100","81.8360980600","Civil Lines, Allahabad","Biryani, Mughlai","500","3","Rs.","2.5","Average","FFBA00","153","0","1","0","0"
"30","18892185","The London Shakes And Cafe","https://www.zomato.com/allahabad/the-london-shakes-and-cafe-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 11, Tulsiani Grace Mall, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4542580000","81.8333300000","Civil Lines, Allahabad","Pizza, Fast Food, Beverages","300","2","Rs.","3.9","Good","9ACD32","51","0","1","0","0"
"31","2400250","Paradise Confectioner","https://www.zomato.com/allahabad/paradise-confectioner-tagore-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","3/3 Hashimpur Road, Tagore Town, Allahabad","Tagore Town","Allahabad","24","25.4572808989","81.8600495160","Tagore Town, Allahabad","Fast Food, Desserts","500","3","Rs.","4.3","Very Good","5BA829","144","0","1","0","0"
"32","2400053","Gay Time Family Restaurant","https://www.zomato.com/allahabad/gay-time-family-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 1-3, Elgin Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4528970898","81.8366070092","Civil Lines, Allahabad","North Indian, South Indian, Chinese, Fast Food","500","3","Rs.","3.7","Good","9ACD32","139","0","1","0","0"
"33","2400016","Hot Stuff","https://www.zomato.com/allahabad/hot-stuff-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4526318946","81.8347324803","Civil Lines, Allahabad","North Indian, Fast Food","500","3","Rs.","4.1","Very Good","5BA829","271","0","0","0","0"
"34","2400017","Tandoor Restaurant","https://www.zomato.com/allahabad/tandoor-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4505127343","81.8313559145","Civil Lines, Allahabad","North Indian, Chinese","500","3","Rs.","2.7","Average","FFBA00","335","0","1","0","0"
"35","2400144","The Tamarind Tree","https://www.zomato.com/allahabad/the-tamarind-tree-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","60 C, Thornhill Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4597453403","81.8349437043","Civil Lines, Allahabad","South Indian, Chinese","500","3","Rs.","4.0","Very Good","5BA829","245","0","1","0","0"
"36","18707809","Handi","https://www.zomato.com/allahabad/handi-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","32 Nomani House, George Town, Allahabad","George Town","Allahabad","24","25.4511737823","81.8571472168","George Town, Allahabad","North Indian","300","2","Rs.","3.7","Good","9ACD32","51","0","1","0","0"
"37","18930442","Andeywala","https://www.zomato.com/allahabad/andeywala-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 15, Tulsiani Grace Mall, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4546670000","81.8338890000","Civil Lines, Allahabad","Fast Food","200","1","Rs.","3.8","Good","9ACD32","47","0","1","0","0"
"38","2400533","SCORE - The Games Cafe","https://www.zomato.com/allahabad/score-the-games-cafe-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","138 C/30, M.G. Marg Civil Lines, Behind Bank of Baroda, Near Subhash Crossing, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4511560548","81.8330980092","Civil Lines, Allahabad","Cafe, Desserts, Beverages","200","1","Rs.","4.5","Excellent","3F7E00","326","0","1","0","0"
"39","2400074","Shamiana's","https://www.zomato.com/allahabad/shamianas-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Manorama Complex, MG Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4502841655","81.8329588696","Civil Lines, Allahabad","North Indian","300","2","Rs.","3.6","Good","9ACD32","105","0","1","0","0"
"40","2400081","Chhappan Bhog","https://www.zomato.com/allahabad/chhappan-bhog-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","17/2, Kutchery Road, Katra, Allahabad","Katra","Allahabad","24","25.4647321908","81.8487413228","Katra, Allahabad","North Indian, South Indian, Chinese","600","3","Rs.","3.6","Good","9ACD32","110","0","1","0","0"
"41","2400010","Moti Mahal Delux","https://www.zomato.com/allahabad/moti-mahal-delux-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Second Floor, Vinayak City Center Mall, SP Marg, Civil Lines, Allahabad","Vinayak City Centre Mall, Civil Lines","Allahabad","24","25.4546205413","81.8346456438","Vinayak City Centre Mall, Civil Lines, Allahabad","Mughlai, North Indian, Chinese","600","3","Rs.","4.0","Very Good","5BA829","149","0","1","0","0"
"42","2400087","Allahabad Kabab Paratha","https://www.zomato.com/allahabad/allahabad-kabab-paratha-kareli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","5A, Shaukat Ali Road, Atala, Allahabad, Kareli, Allahabad","Kareli","Allahabad","24","25.4312066773","81.8261336535","Kareli, Allahabad","Mughlai","600","3","Rs.","3.9","Good","9ACD32","37","0","1","0","0"
"43","2400443","9280 The Family Restaurant","https://www.zomato.com/allahabad/9280-the-family-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","10/14, Elgin Road, Civil Lines, Allahabad, Uttar Pradesh, India","Civil Lines","Allahabad","24","25.4528062696","81.8408754095","Civil Lines, Allahabad","North Indian","600","3","Rs.","3.9","Good","9ACD32","142","0","1","0","0"
"44","2400459","Chicago Pizza","https://www.zomato.com/allahabad/chicago-pizza-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Vinayak City Square, Sardar Patel Marg, Parade Ground, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4520000860","81.8350791559","Civil Lines, Allahabad","Pizza, Beverages","400","2","Rs.","4.1","Very Good","5BA829","333","0","1","0","0"
"45","2400279","Subway","https://www.zomato.com/allahabad/subway-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","207/53, Mahatma Gandhi Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4501915269","81.8339630216","Civil Lines, Allahabad","Healthy Food, Salad, Fast Food","500","3","Rs.","4.0","Very Good","5BA829","175","0","1","0","0"
"46","2400505","Coffee Calling","https://www.zomato.com/allahabad/coffee-calling-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Vinayak Central Plaza, Behind Big Bazar, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4512453625","81.8367478251","Civil Lines, Allahabad","Cafe","400","2","Rs.","3.9","Good","9ACD32","106","0","1","0","0"
"47","18901221","7th Heaven","https://www.zomato.com/allahabad/7th-heaven-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","128B/24/6A, Mahatma Gandhi Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4509577611","81.8311906233","Civil Lines, Allahabad","Bakery, Italian, Continental, Desserts","200","1","Rs.","4.0","Very Good","5BA829","75","0","1","0","0"
"48","2400455","Malt","https://www.zomato.com/allahabad/malt-ashok-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Om Sharda Complex, Opposite Akash Puri Colony, Ashok Nagar, Allahabad","Ashok Nagar","Allahabad","24","25.4677207511","81.8226799741","Ashok Nagar, Allahabad","Cafe, Beverages, Bakery","300","2","Rs.","4.7","Excellent","3F7E00","292","0","1","0","0"
"49","2400289","Indian Coffee House","https://www.zomato.com/allahabad/indian-coffee-house-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","15, MG Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4505142480","81.8298401311","Civil Lines, Allahabad","South Indian, Cafe","200","1","Rs.","3.9","Good","9ACD32","113","0","0","0","0"
"50","2400310","Old Town","https://www.zomato.com/allahabad/old-town-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","60 H/2, Thornhill Road \nCivil lines Allahabad., Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4597068953","81.8351602927","Civil Lines, Allahabad","North Indian, Chinese","500","3","Rs.","3.5","Good","9ACD32","86","0","1","0","0"
"51","2400148","Bean Here","https://www.zomato.com/allahabad/bean-here-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Vinayak Pushp, 77 Elgin Road, Near Florista, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4531053705","81.8328210711","Civil Lines, Allahabad","Cafe, Fast Food","350","2","Rs.","3.9","Good","9ACD32","172","0","1","0","0"
"52","2400595","The Second Wife","https://www.zomato.com/allahabad/the-second-wife-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","0/18/1B, Lowther Road, George Town, George Town, Allahabad","George Town","Allahabad","24","25.4491945978","81.8542311341","George Town, Allahabad","North Indian","500","3","Rs.","2.7","Average","FFBA00","99","0","1","0","0"
"53","2400032","Celebrations","https://www.zomato.com/allahabad/celebrations-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","3D/1, Near Prithvi Garden, Cooper Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4540165944","81.8370539323","Civil Lines, Allahabad","North Indian, Chinese, Continental","600","3","Rs.","3.8","Good","9ACD32","143","0","1","0","0"
"54","18811619","Kailash Parbat","https://www.zomato.com/allahabad/kailash-parbat-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","46/3, Sardar Patel Marg, Civil Lines, Allahabad (Opposite World of Titan & Above Puma Store)","Civil Lines","Allahabad","24","25.4519153199","81.8349494040","Civil Lines, Allahabad","North Indian, South Indian, Chinese, Continental","400","2","Rs.","3.8","Good","9ACD32","29","0","1","0","0"
"55","18812187","Prayag Food Plaza","https://www.zomato.com/allahabad/prayag-food-plaza-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","143/21-B, Madan Mohan Malviya Road, George Town, Allahabad","George Town","Allahabad","24","25.4507637054","81.8609202281","George Town, Allahabad","Chinese","300","2","Rs.","4.0","Very Good","5BA829","65","0","1","0","0"
"56","18783480","Khana Khazana Restaurant & Cafe","https://www.zomato.com/allahabad/khana-khazana-restaurant-cafe-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Plot 25, Near Javed Habib, Tashkand Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4555702209","81.8336334229","Civil Lines, Allahabad","North Indian, Chinese, Mughlai","450","2","Rs.","3.8","Good","9ACD32","50","0","1","0","0"
"57","18789245","Makkhan's","https://www.zomato.com/allahabad/makkhans-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","8, 9 Tulsiani Grace, 25 Edmonston Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4546070099","81.8334579468","Civil Lines, Allahabad","North Indian","1000","4","Rs.","4.0","Very Good","5BA829","74","0","1","0","0"
"58","2400045","Dosa Plaza","https://www.zomato.com/allahabad/dosa-plaza-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","9, Under Ground , VV Tower, Tashkand Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4530181833","81.8327841908","Civil Lines, Allahabad","South Indian","400","2","Rs.","4.1","Very Good","5BA829","169","0","0","0","0"
"59","2400105","Kamdhenu Sweets","https://www.zomato.com/allahabad/kamdhenu-sweets-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","37, MG Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4504264534","81.8321894109","Civil Lines, Allahabad","Desserts","400","2","Rs.","4.2","Very Good","5BA829","125","0","1","0","0"
"60","2400048","Hotel Kanha Shyam","https://www.zomato.com/allahabad/hotel-kanha-shyam-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Allahabad HO, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4575657608","81.8356263265","Civil Lines, Allahabad","North Indian, Chinese","900","3","Rs.","3.8","Good","9ACD32","107","0","0","0","0"
"61","2400532","Maharani Zaika","https://www.zomato.com/allahabad/maharani-zaika-1-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","257A/12, M.G. Marg, Near Medical Chauraha, Georgetown, Allahabad","George Town","Allahabad","24","25.4463608884","81.8517769128","George Town, Allahabad","North Indian","500","3","Rs.","3.7","Good","9ACD32","91","0","1","0","0"
"62","2400633","Keventers","https://www.zomato.com/allahabad/keventers-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","202/45, MG Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4502693312","81.8335325271","Civil Lines, Allahabad","Beverages, Ice Cream, Desserts","400","2","Rs.","4.1","Very Good","5BA829","79","0","1","0","0"
"63","18981545","Allahabadi Kabab Paratha","https://www.zomato.com/allahabad/allahabadi-kabab-paratha-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","59, Garhi Sarai, Chowk, Allahabad","Chowk","Allahabad","24","25.4389496000","81.8296594000","Chowk, Allahabad","North Indian","150","1","Rs.","3.2","Average","CDD614","7","0","1","0","0"
"64","2400591","Barcode","https://www.zomato.com/allahabad/barcode-3-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","22/B, Sardar Patel Marg, Civil Lines, Allahabad, Uttar Pradesh 211001, India","Civil Lines","Allahabad","24","25.4548379009","81.8350392580","Civil Lines, Allahabad","Biryani, North Indian, Finger Food","1400","4","Rs.","3.5","Good","9ACD32","146","0","1","0","0"
"65","18924376","Zaika Biryani Ka","https://www.zomato.com/allahabad/zaika-biryani-ka-1-colonel-ganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","696/820/1, Near Sabji Mandi, Colonel Ganj, Allahabad","Colonel Ganj","Allahabad","24","25.4605390000","81.8563660000","Colonel Ganj, Allahabad","North Indian","200","1","Rs.","3.9","Good","9ACD32","54","0","1","0","0"
"66","18707672","Shahi Darbar Restaurant","https://www.zomato.com/allahabad/shahi-darbar-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","30, Tashkent Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4563666725","81.8338788673","Civil Lines, Allahabad","North Indian, Chinese, Beverages","450","2","Rs.","3.7","Good","9ACD32","60","0","1","0","0"
"67","2400321","Dosa Plaza","https://www.zomato.com/allahabad/dosa-plaza-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","F1, Vinayak Pushp, Elgin Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4529845798","81.8327865377","Civil Lines, Allahabad","South Indian, North Indian, Chinese","500","3","Rs.","3.6","Good","9ACD32","91","0","1","0","0"
"68","2400661","Black Out Restaurant","https://www.zomato.com/allahabad/black-out-restaurant-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Allahabad - Pratapgarh Road, Barrister Mullah Colony, MNNIT Allahabad Campus, Teliarganj, Allahabad","Katra","Allahabad","24","25.4933473388","81.8609634787","Katra, Allahabad","North Indian","500","3","Rs.","4.0","Very Good","5BA829","119","0","1","0","0"
"69","2400297","Spicy Bite","https://www.zomato.com/allahabad/spicy-bite-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Indira Bhawan, Sardar Patel Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4496505281","81.8352571875","Civil Lines, Allahabad","North Indian","400","2","Rs.","4.1","Very Good","5BA829","130","0","0","0","0"
"70","2400232","Relish Restaurant- The Legend Hotel","https://www.zomato.com/allahabad/relish-restaurant-the-legend-hotel-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","The Legend Hotel, First Floor, 23 C, Thornhill Road, Civil Lines, Allahabad","The Legend Hotel","Allahabad","24","25.4604739770","81.8332995102","The Legend Hotel, Allahabad","North Indian, Chinese, Italian, Continental","1100","4","Rs.","4.0","Very Good","5BA829","87","0","0","0","0"
"71","2400524","Chill Lounge ","https://www.zomato.com/allahabad/chill-lounge-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Stretchy Road, Near Vishal Mega Mart, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4519407497","81.8326507509","Civil Lines, Allahabad","North Indian, South Indian, Chinese, Continental","800","3","Rs.","3.6","Good","9ACD32","95","0","1","0","0"
"72","18707597","Indish","https://www.zomato.com/allahabad/indish-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Lifafa, Patrika Crossing, Near Rama Medical Store, Stanly Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4546462733","81.8411774933","Civil Lines, Allahabad","North Indian, South Indian, Chinese, Continental, Fast Food, Sandwich","500","3","Rs.","3.7","Good","9ACD32","72","0","1","0","0"
"73","2400233","Netram Mulchand & Sons","https://www.zomato.com/allahabad/netram-mulchand-sons-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","259, Katra Chouraha, Katra, Allahabad","Katra","Allahabad","24","25.4646511000","81.7820477000","Katra, Allahabad","Desserts, Mithai","300","2","Rs.","4.1","Very Good","5BA829","207","0","0","0","0"
"74","2400118","Tuck In","https://www.zomato.com/allahabad/tuck-in-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","22-A, Sardar Patel Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4541788581","81.8349688500","Civil Lines, Allahabad","Fast Food","250","2","Rs.","3.8","Good","9ACD32","84","0","1","0","0"
"75","2400497","Harish Bhojanalaya & Restaurant","https://www.zomato.com/allahabad/harish-bhojanalaya-restaurant-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Girls High School, Dr Lohia Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4527929493","81.8288242444","Civil Lines, Allahabad","Fast Food","300","2","Rs.","3.7","Good","9ACD32","62","0","1","0","0"
"76","2400337","Kalptaru Sweets N Bakery","https://www.zomato.com/allahabad/kalptaru-sweets-n-bakery-lukerganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","134/1, Jhulelal Nagar, Lukerganj, Allahabad","Lukerganj","Allahabad","24","25.4527875001","81.8347153813","Lukerganj, Allahabad","Fast Food, North Indian, Continental, Beverages, Mithai","450","2","Rs.","3.9","Good","9ACD32","107","0","1","0","0"
"77","18985346","Coffee Machine The Cafe","https://www.zomato.com/allahabad/coffee-machine-the-cafe-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","54, Sardar Patel Marg, Sriram Complex, Ground Floor, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4571012000","81.8353669000","Civil Lines, Allahabad","Italian, Continental, Beverages","250","2","Rs.","3.8","Good","9ACD32","19","0","1","0","0"
"78","18753893","Rajwada's","https://www.zomato.com/allahabad/rajwadas-colonel-ganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","203/170/1, Near Anand Bhawan, Colonel Ganj, Allahabad","Colonel Ganj","Allahabad","24","25.4608184660","81.8594292551","Colonel Ganj, Allahabad","North Indian, South Indian, Chinese, Fast Food","700","3","Rs.","3.7","Good","9ACD32","60","0","1","0","0"
"79","2400503","Fire at Night","https://www.zomato.com/allahabad/fire-at-night-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","10 - A, Sardar Patel Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4498766762","81.8342815340","Civil Lines, Allahabad","Finger Food","700","3","Rs.","3.9","Good","9ACD32","62","0","1","0","0"
"80","2400397","Moti Mahal Delux Tandoori Trail","https://www.zomato.com/allahabad/moti-mahal-delux-tandoori-trail-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop 18A, Second Floor, Sardar Patel Marg, Above HDFC Bank, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4598222303","81.8356451020","Civil Lines, Allahabad","Mughlai, North Indian, Chinese, South Indian","800","3","Rs.","3.8","Good","9ACD32","84","0","1","0","0"
"81","18944049","SuVisto Shakes & Cafe","https://www.zomato.com/allahabad/suvisto-shakes-cafe-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","56/22/2A, Lowther Road, George Town, Allahabad","George Town","Allahabad","24","25.4493726342","81.8544450292","George Town, Allahabad","Fast Food, Beverages","250","2","Rs.","3.2","Average","CDD614","7","0","1","0","0"
"82","2400039","Dilli Galiyara","https://www.zomato.com/allahabad/dilli-galiyara-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","20-22, 2nd Floor, Vinayak City Centre Mall, Sardar Patel Marg, Civil Lines, Allahabad","Vinayak City Centre Mall, Civil Lines","Allahabad","24","25.4546229631","81.8346443027","Vinayak City Centre Mall, Civil Lines, Allahabad","North Indian, South Indian, Chinese","800","3","Rs.","3.6","Good","9ACD32","82","0","1","0","0"
"83","18974130","USPFC","https://www.zomato.com/allahabad/uspfc-2-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Lower Ground, Kharbanda Complex, Building 1, Sardar Patel Marg Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4480640000","81.8343370000","Civil Lines, Allahabad","Burger, Sandwich, Fast Food","200","1","Rs.","3.6","Good","9ACD32","16","0","1","0","0"
"84","18929374","U S PIZZA","https://www.zomato.com/allahabad/u-s-pizza-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","792/599, Mumfordganj, Katra, Allahabad","Katra","Allahabad","24","25.4750480000","81.8582670000","Katra, Allahabad","Pizza, Salad, Beverages","700","3","Rs.","3.6","Good","9ACD32","44","0","1","0","0"
"85","18892167","Jaiswal Dosa Corner","https://www.zomato.com/allahabad/jaiswal-dosa-corner-george-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Lower Ground Floor, 257A/12, M.G. Marg, Near Medical Chauraha, George Town, Allahabad","George Town","Allahabad","24","25.4463609000","81.8517769000","George Town, Allahabad","South Indian","150","1","Rs.","3.7","Good","9ACD32","38","0","1","0","0"
"86","2400600","Hot n Cool","https://www.zomato.com/allahabad/hot-n-cool-naini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","262, Armaan Market, Indalpur Road, Mahewa, Near Bank Of Baroda, Naini, Allahabad","Naini","Allahabad","24","25.4101150155","81.8447079510","Naini, Allahabad","Fast Food, Chinese","300","2","Rs.","4.0","Very Good","5BA829","105","0","1","0","0"
"87","2400579","Muktanandam Moti Mahal Delux","https://www.zomato.com/allahabad/muktanandam-moti-mahal-delux-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","77A/29, Lal Bahadur Shastri Marg, Near Vishal Mega Mart, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4520324788","81.8326272815","Civil Lines, Allahabad","North Indian, Mughlai","750","3","Rs.","3.9","Good","9ACD32","40","0","1","0","0"
"88","2400036","Reserveseats","https://www.zomato.com/allahabad/reserveseats-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","12/22/1, Master Zaharool Hasan Road, Mufordganj, Katra, Allahabad","Katra","Allahabad","24","25.4726282705","81.8573153391","Katra, Allahabad","North Indian, South Indian, Chinese","700","3","Rs.","3.8","Good","9ACD32","63","0","1","0","0"
"89","2400689","Jai Shri Shankar Bhojnalaya","https://www.zomato.com/allahabad/jai-shri-shankar-bhojnalaya-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","18/A M.G.Road, Civil Lines Allahabad","Civil Lines","Allahabad","24","25.4509526145","81.8309059739","Civil Lines, Allahabad","North Indian","300","2","Rs.","4.0","Very Good","5BA829","73","0","1","0","0"
"90","2400696","Aroma","https://www.zomato.com/allahabad/aroma-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","LBS Marg, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4529294823","81.8288473785","Civil Lines, Allahabad","Mughlai, North Indian","500","3","Rs.","3.8","Good","9ACD32","54","0","1","0","0"
"91","18708529","Balaji Idli House","https://www.zomato.com/allahabad/balaji-idli-house-tagore-town?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","285/132, Near Kundan Guest House, Tagore Town, Allahabad","Tagore Town","Allahabad","24","25.4586249808","81.8656221405","Tagore Town, Allahabad","South Indian, North Indian","500","3","Rs.","3.9","Good","9ACD32","47","0","1","0","0"
"92","2400262","Kanha Sweets & Restaurant","https://www.zomato.com/allahabad/kanha-sweets-restaurant-katra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","48/B , Katra, Allahabad","Katra","Allahabad","24","25.4647536000","81.8522768000","Katra, Allahabad","North Indian, Desserts","400","2","Rs.","3.7","Good","9ACD32","36","0","1","0","0"
"93","18917979","Kathi Express","https://www.zomato.com/allahabad/kathi-express-colonel-ganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Rajveer Shoping Complex, 698/820A-1, Colonel Ganj, Allahabad","Colonel Ganj","Allahabad","24","25.4609931318","81.8564060703","Colonel Ganj, Allahabad","North Indian","200","1","Rs.","3.8","Good","9ACD32","33","0","1","0","0"
"94","18805838","Malt","https://www.zomato.com/allahabad/malt-1-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","1/31, Sardar Patel Marg, Agnipath Colony, Near US Polo Showroom, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4553930000","81.8357800000","Civil Lines, Allahabad","Cafe","500","3","Rs.","4.0","Very Good","5BA829","49","0","1","0","0"
"95","2400275","Cafe Coffee Day","https://www.zomato.com/allahabad/cafe-coffee-day-civil-lines?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Vinayak Complex, Ruglin Road, Civil Lines, Allahabad","Civil Lines","Allahabad","24","25.4524360252","81.8369369209","Civil Lines, Allahabad","Cafe","500","3","Rs.","3.6","Good","9ACD32","61","0","0","0","0"
